date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions,GQV_brand,GQV_generic,revenue_per_conversion
2023-11-13,Ostergotland County,472446,70,569,0,0,75.37,682.28,0.0,0.0,1,0.00077101002313030066,5.7697250064250838,1000
2024-07-29,Ostergotland County,472446,22,116,0,0,42.8,566.44,0.0,0.0,1,0.00041120534566949372,5.0831662811616551,1000
2023-10-16,Ostergotland County,472446,82,274,0,0,111.75,571.13,0.0,0.0,1,0.00051400668208686714,6.0440503726548442,1000
2024-02-26,Ostergotland County,472446,117,348,0,0,8.86,955.56,0.0,0.0,1,0.00092521202775636081,5.723413004369057,1000
2024-05-27,Ostergotland County,472446,20,90,0,0,13.49,216.81,0.0,0.0,1,0.00061680801850424051,6.052120277563608,1000
2023-10-09,Ostergotland County,472446,79,337,0,0,33.4,675.61,0.0,0.0,1,0.0010280133641737343,6.3320483166281161,1000
2023-09-04,Ostergotland County,472446,60,371,86,0,56.35,780.87,0.0,6.03,1,0.0012850167052171678,6.1713184271395525,1000
2024-04-29,Ostergotland County,472446,43,345,0,0,75.25,1479.84,0.0,0.0,1,0.00041120534566949372,6.1648419429452579,1000
2024-01-22,Ostergotland County,472446,73,403,0,0,224.97,1084.64,0.0,0.0,1,0.0011308147005911076,5.7582112567463373,1000
2024-10-28,Ostergotland County,472446,36,111,0,318,8.66,474.62,29.71,0.0,1,0.00030840400925212025,5.1647391416088411,1000
2023-09-25,Ostergotland County,472446,80,246,0,0,200.27,386.77,0.0,0.0,1,0.00082241069133898745,6.1496787458236959,1000
2023-07-24,Ostergotland County,472446,83,460,12,0,45.16,725.65,0.0,0.62,1,0.00010280133641737343,6.643536365972758,1000
2023-05-22,Ostergotland County,472446,76,223,0,353,26.34,148.33,47.86,0.0,1,0.00030840400925212025,6.3578514520688767,1000
2024-06-17,Ostergotland County,472446,25,99,0,222,17.25,143.52,24.76,0.0,1,0.00051400668208686714,5.6979696736057566,1000
2023-05-15,Ostergotland County,472446,57,192,0,292,27.8,446.17,26.76,0.0,1,0.00077101002313030066,6.78355178617322,1000
2023-12-04,Ostergotland County,472446,72,598,0,0,43.43,1896.95,0.0,0.0,1,0.00051400668208686714,5.924749421742483,1000
2024-03-18,Ostergotland County,472446,46,382,0,0,25.83,891.7,0.0,0.0,1,0.00061680801850424051,5.44070932922128,1000
2024-07-22,Ostergotland County,472446,36,73,0,0,24.31,212.77,0.0,0.0,1,5.1400668208686716e-05,5.4041634541249035,1000
2025-02-17,Skane County,1428626,260,467,0,99,314.08,2218.68,2.66,0.0,1,0.0027756360832690823,17.93466975070676,1000
2023-07-31,Skane County,1428626,431,0,86,0,476.31,0.0,0.0,5.48,1,0.002467232074016962,22.586070418915448,1000
2024-07-15,Skane County,1428626,103,354,1,0,112.08,998.93,0.0,0.03,1,0.0011308147005911076,22.398971986635825,1000
2023-07-24,Skane County,1428626,377,0,67,0,643.19,0.0,0.0,4.09,1,0.0026214340786430224,22.357902852737087,1000
2023-07-17,Skane County,1428626,300,0,51,0,415.25,0.0,0.0,3.04,1,0.0017476227190953483,22.96170650218453,1000
2024-07-22,Skane County,1428626,187,468,0,0,129.13,1085.08,0.0,0.0,1,0.0020046260601387818,21.732767925983037,1000
2024-01-01,Skane County,1428626,484,243,0,148,346.1,734.43,12.16,0.0,1,0.0022616294011822153,25.9964533538936,1000
2023-11-27,Sodermanland County,301542,38,157,0,0,67.36,183.17,0.0,0.0,1,0.00051400668208686714,3.6302749935749166,1000
2024-01-22,Sodermanland County,301542,39,33,0,0,124.42,60.79,0.0,0.0,1,0.00015420200462606013,3.3909020817270625,1000
2024-09-16,Sodermanland County,301542,21,101,0,115,4.3,185.38,29.77,0.0,1,0.00020560267283474686,2.9730146491904397,1000
2025-01-06,Sodermanland County,301542,18,65,0,0,2.12,172.49,0.0,0.0,1,0.00010280133641737343,2.9539450012850166,1000
2024-05-20,Sodermanland County,301542,16,0,0,0,2.73,0.0,0.0,0.0,1,0.00010280133641737343,3.5591878694423027,1000
2023-08-07,Sodermanland County,301542,66,0,8,0,101.53,0.0,0.0,0.37,1,0.00051400668208686714,4.1703932151117966,1000
2024-10-07,Sodermanland County,301542,19,116,0,263,2.03,781.81,28.98,0.0,1,0.000359804677460807,3.0503212541763043,1000
2024-06-24,Sodermanland County,301542,13,63,0,0,3.16,25.14,0.0,0.0,1,0.00046260601387818041,3.593112310460036,1000
2025-02-10,Sodermanland County,301542,17,103,0,34,4.4,242.98,1.57,0.0,1,0.00020560267283474686,2.9259830377794911,1000
2024-09-02,Sodermanland County,301542,27,106,0,266,12.25,1126.0,24.71,0.0,1,0.000359804677460807,3.245283988691853,1000
2024-05-06,Sodermanland County,301542,12,0,0,0,0.25,0.0,0.0,0.0,1,0.00025700334104343357,4.0353636597275768,1000
2024-04-15,Sodermanland County,301542,18,0,0,0,8.51,0.0,0.0,0.0,1,0.00025700334104343357,3.9304548959136469,1000
2025-01-13,Sodermanland County,301542,19,67,0,0,1.45,91.19,0.0,0.0,1,5.1400668208686716e-05,2.9649961449498843,1000
2025-01-20,Sodermanland County,301542,16,111,0,2,5.0,460.36,0.04,0.0,1,0.0,2.9185299408892313,1000
2023-05-29,Sodermanland County,301542,62,1,0,1292,58.5,0.06,71.72,0.0,1,0.00046260601387818041,3.9877152402981237,1000
2024-10-21,Sodermanland County,301542,34,105,0,639,4.82,13.51,68.25,0.0,1,0.00041120534566949372,2.9605756874839373,1000
2023-07-03,Sodermanland County,301542,67,0,0,0,81.14,0.0,0.0,0.0,1,0.00051400668208686714,4.23757388846055,1000
2024-12-02,Sodermanland County,301542,29,139,0,591,81.01,426.99,74.38,0.0,1,5.1400668208686716e-05,2.8153687997943972,1000
2024-09-30,Sodermanland County,301542,25,125,0,106,6.8,206.73,26.23,0.0,1,0.00030840400925212025,3.1170907221793884,1000
2024-01-08,Sodermanland County,301542,66,24,0,0,67.13,42.95,0.0,0.0,1,0.00046260601387818041,3.8622976098689281,1000
2024-10-28,Sodermanland County,301542,27,81,0,231,25.16,532.13,24.65,0.0,1,0.0017476227190953483,2.9947057311745051,1000
2024-11-11,Sodermanland County,301542,16,95,0,117,0.92,1133.87,7.59,0.0,1,0.00051400668208686714,2.952300179902339,1000
2024-03-18,Sodermanland County,301542,43,0,0,0,11.1,0.0,0.0,0.0,1,0.0011308147005911076,3.3174505268568493,1000
2024-10-14,Sodermanland County,301542,24,107,0,42,2.39,190.37,5.91,0.0,1,0.00041120534566949372,2.7708044204574658,1000
2023-03-27,Sodermanland County,301542,43,0,0,300,15.57,0.0,30.02,0.0,1,0.00015420200462606013,3.8638396299151889,1000
2024-03-25,Sodermanland County,301542,31,0,0,0,4.36,0.0,0.0,0.0,1,0.00025700334104343357,3.5757902852737087,1000
2023-08-21,Sodermanland County,301542,54,0,3,0,54.69,0.0,0.0,0.09,1,0.00051400668208686714,3.9191467489077358,1000
2024-01-01,Sodermanland County,301542,66,51,0,43,60.43,19.65,3.11,0.0,1,0.0010794140323824211,4.7837573888460554,1000
2024-05-27,Sodermanland County,301542,14,48,0,0,5.53,153.77,0.0,0.0,1,0.00010280133641737343,3.5862760215882807,1000
2024-07-29,Sodermanland County,301542,16,68,0,0,54.92,265.7,0.0,0.0,1,0.00020560267283474686,3.118118735543562,1000
2024-07-22,Stockholm County,2473307,384,1080,0,0,376.73,2272.97,0.0,0.0,1,0.0034952454381906965,34.542791056283733,1000
2023-07-17,Stockholm County,2473307,589,0,17,0,403.13,0.0,0.0,0.85,1,0.00359804677460807,34.7822153687998,1000
2024-12-30,Stockholm County,2473307,584,788,0,0,158.79,3905.15,0.0,0.0,1,0.0059110768439989718,37.750038550501159,1000
2024-07-15,Uppsala County,407912,9,83,0,0,5.8,588.15,0.0,0.0,1,0.00025700334104343357,4.9069133898740684,1000
2023-06-19,Uppsala County,407912,34,0,0,0,20.57,0.0,0.0,0.0,1,0.000359804677460807,5.0770496016448217,1000
2023-04-17,Uppsala County,407912,80,0,0,416,23.51,0.0,32.37,0.0,1,0.0010794140323824211,5.9666923670007712,1000
2025-02-10,Uppsala County,407912,44,129,0,46,4.24,523.08,1.01,0.0,1,0.00041120534566949372,5.0158828064764842,1000
2024-12-16,Uppsala County,407912,35,84,0,314,10.3,637.03,38.09,0.0,1,0.000719609354921614,4.7492161398098176,1000
2024-04-01,Uppsala County,407912,29,0,0,0,103.18,0.0,0.0,0.0,1,0.00025700334104343357,5.5347211513749679,1000
2024-12-23,Uppsala County,407912,19,83,0,711,10.22,92.12,60.1,0.0,1,0.0,4.3868928296067846,1000
2023-10-30,Uppsala County,407912,61,3450,0,0,35.18,34.58,0.0,0.0,1,0.00030840400925212025,5.4662040606527889,1000
2023-07-10,Uppsala County,407912,62,0,1,0,31.71,0.0,0.0,0.04,1,0.0010794140323824211,5.42816756617836,1000
2025-01-06,Uppsala County,407912,28,81,0,0,4.65,0.0,0.0,0.0,1,0.00030840400925212025,4.8828064764841939,1000
2024-01-08,Uppsala County,407912,82,19,0,0,65.64,0.0,0.0,0.0,1,0.00025700334104343357,6.0930866101259316,1000
2023-05-22,Uppsala County,407912,35,0,0,247,21.27,0.0,24.04,0.0,1,0.00025700334104343357,6.2467232074016961,1000
2023-05-15,Uppsala County,407912,35,0,0,247,66.77,0.0,18.08,0.0,1,0.00025700334104343357,6.3203289642765359,1000
2024-08-19,Uppsala County,407912,51,85,0,71,33.42,544.38,18.28,0.0,1,0.00010280133641737343,4.6833204831662814,1000
2023-08-28,Uppsala County,407912,74,0,21,0,78.82,0.0,0.0,0.72,1,0.00056540735029555382,5.9675661783603191,1000
2024-10-21,Uppsala County,407912,37,161,0,708,4.58,165.58,78.7,0.0,1,5.1400668208686716e-05,5.013055769725006,1000
2024-05-06,Uppsala County,407912,27,0,0,0,8.8,0.0,0.0,0.0,1,0.00056540735029555382,6.294268825494731,1000
2024-07-29,Uppsala County,407912,18,82,0,0,38.0,284.62,0.0,0.0,1,0.00010280133641737343,4.4789514263685426,1000
2023-04-03,Uppsala County,407912,52,0,0,352,21.81,0.0,33.72,0.0,1,0.00020560267283474686,5.3015677203803646,1000
2023-04-03,Varmland County,283384,83,1023,0,454,18.43,1281.7,38.16,0.0,1,0.00077101002313030066,4.2719095348239531,1000
2024-10-14,Varmland County,283384,49,106,0,34,20.07,400.86,2.35,0.0,1,0.00061680801850424051,3.9412490362374712,1000
2024-02-19,Varmland County,283384,65,289,0,0,293.06,931.78,0.0,0.0,1,0.00046260601387818041,3.9628373168851194,1000
2025-01-06,Varmland County,283384,37,97,0,5,20.01,26.89,0.09,0.0,1,0.00087381135954767413,3.9775893086610128,1000
2023-06-19,Varmland County,283384,60,136,2,0,22.77,193.63,0.0,0.08,1,0.00061680801850424051,3.958159856078129,1000
2024-07-08,Varmland County,283384,35,48,0,0,8.19,70.96,0.0,0.0,1,0.00030840400925212025,4.4255461320997176,1000
2024-12-30,Varmland County,283384,25,70,0,0,17.58,293.61,0.0,0.0,1,0.00082241069133898745,4.4212284759701879,1000
2023-11-20,Varmland County,283384,63,327,0,0,24.31,292.81,0.0,0.0,1,0.0006682086867129273,3.8233359033667438,1000
2023-11-06,Varmland County,283384,54,1345,0,0,10.54,547.38,0.0,0.0,1,0.00056540735029555382,3.8947314315086095,1000
2024-04-01,Varmland County,283384,37,235,0,0,17.11,1406.98,0.0,0.0,1,0.0006682086867129273,3.8785402210228734,1000
2024-06-24,Varmland County,283384,46,76,0,0,50.38,355.08,0.0,0.0,1,0.00030840400925212025,4.3889488563351327,1000
2024-07-15,Varmland County,283384,8,64,0,0,28.91,541.89,0.0,0.0,1,0.000359804677460807,4.4668722693395013,1000
2023-07-24,Varmland County,283384,78,318,15,0,33.82,314.99,0.0,0.91,1,0.0010794140323824211,4.8508352608583909,1000
2024-09-02,Varmland County,283384,47,114,0,286,6.88,634.6,22.11,0.0,1,0.00087381135954767413,4.1944487278334615,1000
2023-12-04,Varmland County,283384,81,375,0,0,22.64,615.7,0.0,0.0,1,0.00025700334104343357,4.5391416088409153,1000
2023-03-13,Varmland County,283384,70,1293,0,568,46.13,1902.44,48.53,0.0,1,0.00010280133641737343,4.2290413775379081,1000
2023-05-22,Varmland County,283384,54,120,0,291,74.18,84.22,25.29,0.0,1,0.00087381135954767413,4.2231303006939092,1000
2024-11-04,Varmland County,283384,25,154,0,6,13.45,148.24,0.28,0.0,1,0.0006682086867129273,3.7931123104600362,1000
2024-04-29,Varmland County,283384,37,249,0,0,41.09,2291.16,0.0,0.0,1,0.00010280133641737343,4.3209457722950395,1000
2024-01-29,Varmland County,283384,79,208,0,0,74.55,384.08,0.0,0.0,1,0.00082241069133898745,4.1408378308918019,1000
2024-08-26,Varmland County,283384,38,78,0,21,31.39,462.07,3.51,0.0,1,0.00046260601387818041,4.2319712156258031,1000
2023-08-28,Varmland County,283384,76,241,27,0,84.37,256.57,0.0,0.87,1,0.00056540735029555382,4.3197121562580314,1000
2024-05-20,Vasterbotten County,281138,18,0,0,0,14.95,0.0,0.0,0.0,1,0.00020560267283474686,5.1728090465176049,1000
2023-06-05,Vasterbotten County,281138,18,0,0,124,11.93,0.0,8.55,0.0,1,0.00015420200462606013,5.088254947314315,1000
2023-11-27,Vasterbotten County,281138,38,115,0,0,66.87,49.88,0.0,0.0,1,0.00051400668208686714,4.5429452582883574,1000
2024-09-09,Vasterbotten County,281138,14,99,0,150,0.89,162.11,25.58,0.0,1,0.00056540735029555382,5.1600102801336414,1000
2024-10-14,Vasterbotten County,281138,61,140,0,29,51.68,903.08,3.37,0.0,1,0.0006682086867129273,4.8153173991261884,1000
2025-02-03,Vasterbotten County,281138,34,62,0,3,2.98,74.33,0.06,0.0,1,0.00041120534566949372,4.2725263428424567,1000
2024-09-23,Vasterbotten County,281138,31,67,0,28,7.21,224.15,4.19,0.0,1,0.00030840400925212025,4.577537907992804,1000
2024-03-25,Vasterbotten County,281138,32,0,0,0,36.72,0.0,0.0,0.0,1,0.00041120534566949372,4.5545104086353119,1000
2024-06-24,Vasterbotten County,281138,33,49,0,0,27.33,620.86,0.0,0.0,1,0.00046260601387818041,5.3307632999228991,1000
2023-10-09,Vasterbotten County,281138,27,0,0,0,62.89,0.0,0.0,0.0,1,0.00030840400925212025,4.4939090208172709,1000
2023-06-12,Vasterbotten County,281138,17,0,0,39,2.32,0.0,2.08,0.0,1,0.00020560267283474686,4.5447956823438709,1000
2023-09-18,Vasterbotten County,281138,53,0,0,0,165.69,0.0,0.0,0.0,1,0.00046260601387818041,5.4193780519146753,1000
2024-05-27,Vasterbotten County,281138,18,28,0,0,47.34,25.17,0.0,0.0,1,0.00020560267283474686,5.2350552557183248,1000
2024-02-05,Vasterbotten County,281138,53,30,0,0,216.21,45.48,0.0,0.0,1,0.0006682086867129273,4.6131585710614242,1000
2024-09-16,Vasterbotten County,281138,18,73,0,114,2.76,92.98,22.95,0.0,1,0.00025700334104343357,4.5075301978925726,1000
2024-06-17,Vasterbotten County,281138,14,77,0,128,8.21,217.55,10.68,0.0,1,0.00030840400925212025,4.8523258802364433,1000
2023-05-29,Vasterbotten County,281138,39,0,0,339,64.98,0.0,22.01,0.0,1,0.00025700334104343357,5.4797224363916728,1000
2024-04-29,Vasterbotten County,281138,23,0,0,0,2.91,0.0,0.0,0.0,1,0.00020560267283474686,5.0274479568234387,1000
2023-03-20,Vasterbotten County,281138,22,0,0,326,47.62,0.0,28.53,0.0,1,0.00010280133641737343,4.1148290927782059,1000
2024-07-08,Vasterbotten County,281138,8,70,0,0,2.52,456.24,0.0,0.0,1,0.00025700334104343357,5.4267283474685168,1000
2024-02-12,Vasterbotten County,281138,46,26,0,0,94.24,27.5,0.0,0.0,1,0.00030840400925212025,4.2154716011308144,1000
2023-11-13,Vasterbotten County,281138,33,144,0,0,45.86,2.68,0.0,0.0,1,0.00030840400925212025,5.8660498586481626,1000
2025-02-10,Vasterbotten County,281138,25,62,0,40,11.72,53.06,1.09,0.0,1,0.00025700334104343357,3.8198406579285531,1000
2024-09-30,Vasternorrland County,241458,21,58,0,125,1.44,25.45,23.18,0.0,1,0.00015420200462606013,3.2306861989205862,1000
2023-09-25,Vasternorrland County,241458,38,0,0,0,37.58,0.0,0.0,0.0,1,0.00015420200462606013,3.7782061166795167,1000
2024-02-26,Vasternorrland County,241458,36,7,0,0,136.51,47.25,0.0,0.0,1,0.00015420200462606013,3.3869442302749935,1000
2023-11-20,Vasternorrland County,241458,20,113,0,0,24.44,62.54,0.0,0.0,1,0.000359804677460807,3.2698021074273966,1000
2024-04-01,Vasternorrland County,241458,25,0,0,0,5.14,0.0,0.0,0.0,1,0.00015420200462606013,3.5623747108712411,1000
2023-05-01,Vasternorrland County,241458,34,0,0,236,23.0,0.0,17.88,0.0,1,0.00015420200462606013,3.9135954767411976,1000
2024-08-05,Vasternorrland County,241458,15,52,0,0,146.95,136.05,0.0,0.0,1,0.00020560267283474686,3.6402981238756102,1000
2023-05-22,Vasternorrland County,241458,34,0,0,204,2.47,0.0,24.63,0.0,1,0.00010280133641737343,3.8754561809303523,1000
2023-11-13,Vasternorrland County,241458,34,91,0,0,8.94,29.56,0.0,0.0,1,0.00041120534566949372,3.5606784888203546,1000
2023-03-13,Vasternorrland County,241458,34,0,0,275,9.18,0.0,20.3,0.0,1,0.00025700334104343357,3.4863017219223851,1000
2024-07-08,Vasternorrland County,241458,10,38,0,0,1.72,30.38,0.0,0.0,1,5.1400668208686716e-05,3.7664353636597276,1000
2024-11-04,Vasternorrland County,241458,19,40,0,2,0.71,613.83,0.16,0.0,1,0.00056540735029555382,2.905833975841686,1000
2023-08-21,Vasternorrland County,241458,29,0,2,0,20.89,0.0,0.0,0.11,1,0.00025700334104343357,3.7618607041891545,1000
2023-08-07,Vasternorrland County,241458,44,0,0,0,59.94,0.0,0.0,0.0,1,0.00025700334104343357,4.7622719095348236,1000
2024-03-11,Vasternorrland County,241458,40,0,0,0,32.7,0.0,0.0,0.0,1,0.00015420200462606013,3.2703675147776923,1000
2025-02-03,Vasternorrland County,241458,24,24,0,3,1.57,123.11,0.12,0.0,1,5.1400668208686716e-05,2.8741711642251349,1000
2023-09-11,Vasternorrland County,241458,35,0,21,0,29.55,0.0,0.0,1.44,1,0.00010280133641737343,3.7267540478026215,1000
2023-12-04,Vasternorrland County,241458,39,137,0,0,5.16,62.04,0.0,0.0,1,0.00061680801850424051,3.688100745309689,1000
2023-08-14,Vasternorrland County,241458,39,0,1,0,108.18,0.0,0.0,0.07,1,0.000359804677460807,3.7085068105885375,1000
2024-03-25,Vasternorrland County,241458,15,0,0,0,16.64,0.0,0.0,0.0,1,0.00015420200462606013,3.2949884348496532,1000
2023-10-02,Vasternorrland County,241458,20,0,0,0,0.99,0.0,0.0,0.0,1,0.00030840400925212025,3.7182729375481882,1000
2024-12-16,Vasternorrland County,241458,11,48,0,350,0.32,4.34,45.18,0.0,1,0.00010280133641737343,2.9877666409663326,1000
2024-05-13,Vasternorrland County,241458,10,0,0,0,2.48,0.0,0.0,0.0,1,0.00015420200462606013,3.9331791313287074,1000
2023-10-30,Vasternorrland County,241458,28,2320,0,0,547.34,29.52,0.0,0.0,1,0.00010280133641737343,3.3754818812644563,1000
2023-03-06,Vasternorrland County,241458,54,0,0,262,32.75,0.0,21.32,0.0,1,0.00030840400925212025,3.5165253148290927,1000
2023-04-03,Vasternorrland County,241458,38,0,0,222,25.14,0.0,19.21,0.0,1,0.00020560267283474686,3.520585967617579,1000
2023-08-28,Vasternorrland County,241458,49,0,13,0,63.44,0.0,0.0,0.37,1,0.00046260601387818041,3.830377794911334,1000
2023-10-23,Vasternorrland County,241458,25,0,0,0,33.94,0.0,0.0,0.0,1,5.1400668208686716e-05,3.4890259573374456,1000
2023-06-05,Vasternorrland County,241458,22,0,0,123,9.92,0.0,12.3,0.0,1,5.1400668208686716e-05,3.8101259316371112,1000
2024-07-22,Vasternorrland County,241458,9,38,0,0,2.64,16.56,0.0,0.0,1,0.00010280133641737343,3.4375224877923412,1000
2024-10-21,Vasternorrland County,241458,19,44,0,630,9.85,19.04,76.7,0.0,1,0.00010280133641737343,2.9735800565407349,1000
2024-10-14,Vasternorrland County,241458,22,59,0,30,9.71,9.89,6.06,0.0,1,0.00010280133641737343,3.2528912875867388,1000
2024-01-29,Vastmanland County,281158,31,15,0,0,44.31,35.06,0.0,0.0,1,0.000359804677460807,3.7913646877409408,1000
2024-07-29,Vastmanland County,281158,12,64,0,0,3.99,145.34,0.0,0.0,1,0.00020560267283474686,2.8845026985350808,1000
2024-04-08,Vastmanland County,281158,27,0,0,0,9.84,0.0,0.0,0.0,1,0.00020560267283474686,4.064302235929067,1000
2024-11-18,Vastmanland County,281158,9,100,0,0,7.01,0.0,0.0,0.0,1,0.00020560267283474686,3.0774608069904907,1000
2023-05-22,Vastmanland County,281158,39,1,0,213,7.94,0.05,19.23,0.0,1,0.00041120534566949372,4.1439218709843226,1000
2024-02-26,Vastmanland County,281158,54,6,0,0,74.5,0.0,0.0,0.0,1,5.1400668208686716e-05,3.3483937291184787,1000
2024-07-08,Vastmanland County,281158,6,35,0,0,0.22,63.3,0.0,0.0,1,5.1400668208686716e-05,3.2420457465947057,1000
2025-02-10,Vastmanland County,281158,15,114,0,44,2.7,506.61,1.48,0.0,1,0.00041120534566949372,3.2936520174762274,1000
2024-06-17,Vastmanland County,281158,7,65,0,170,5.18,169.46,24.13,0.0,1,0.00030840400925212025,3.5280904651760472,1000
2024-09-16,Vastmanland County,281158,6,82,0,116,0.75,905.72,29.12,0.0,1,0.00020560267283474686,3.0571575430480595,1000
2023-04-10,Vastmanland County,281158,36,0,0,255,19.12,0.0,31.8,0.0,1,5.1400668208686716e-05,4.1648419429452579,1000
2023-12-04,Vastmanland County,281158,42,172,0,0,9.8,48.11,0.0,0.0,1,0.00020560267283474686,4.063891030583398,1000
2024-07-15,Vastmanland County,281158,7,46,0,0,0.47,58.85,0.0,0.0,1,0.000359804677460807,3.0526856849139037,1000
2023-03-06,Vastmanland County,281158,46,0,0,238,1.9,0.0,18.52,0.0,1,0.00015420200462606013,3.9678231817013621,1000
2024-10-28,Vastmanland County,281158,29,115,0,193,20.29,841.61,19.83,0.0,1,5.1400668208686716e-05,3.1362631714212283,1000
2024-05-06,Vastmanland County,281158,18,0,0,0,13.12,0.0,0.0,0.0,1,0.00025700334104343357,4.1488563351323569,1000
2023-04-24,Vastmanland County,281158,35,0,0,205,13.67,0.0,18.77,0.0,1,0.000359804677460807,4.3149318941146237,1000
2023-04-03,Vastmanland County,281158,46,0,0,224,11.73,0.0,17.39,0.0,1,0.00010280133641737343,3.948496530454896,1000
2024-06-10,Vastmanland County,281158,13,98,0,60,9.72,477.56,7.79,0.0,1,0.00025700334104343357,3.5066049858648163,1000
2024-06-03,Vastmanland County,281158,15,46,0,0,7.91,0.0,0.0,0.0,1,0.00015420200462606013,3.7523515805705476,1000
2024-04-15,Vastmanland County,281158,19,0,0,0,1.81,0.0,0.0,0.0,1,0.00015420200462606013,3.831662811616551,1000
2024-02-19,Vastmanland County,281158,33,17,0,0,52.56,0.0,0.0,0.0,1,0.00020560267283474686,3.6165510151631972,1000
2023-06-26,Vastmanland County,281158,40,0,0,0,54.04,0.0,0.0,0.0,1,0.00030840400925212025,3.7939861218195836,1000
2023-11-20,Vastmanland County,281158,19,121,0,0,24.31,77.56,0.0,0.0,1,0.00015420200462606013,3.6315086096119251,1000
2024-05-27,Vastmanland County,281158,8,52,0,0,2.89,357.74,0.0,0.0,1,5.1400668208686716e-05,3.6627088152145979,1000
2024-10-21,Vastmanland County,281158,20,97,0,631,2.82,1195.77,67.13,0.0,1,0.000359804677460807,3.0752505782575175,1000
2024-03-18,Vastmanland County,281158,27,0,0,0,1.12,0.0,0.0,0.0,1,0.00025700334104343357,3.4826522744795683,1000
2025-01-13,Vastmanland County,281158,22,61,0,4,22.81,0.0,0.12,0.0,1,0.000359804677460807,3.2157286044718583,1000
2023-07-03,Vastmanland County,281158,43,0,0,0,57.95,0.0,0.0,0.0,1,0.00015420200462606013,3.8287329735286559,1000
2023-06-19,Vastmanland County,281158,31,0,0,0,17.67,0.0,0.0,0.0,1,0.00030840400925212025,3.7042919557954255,1000
2023-09-18,Dalarna County,286546,58,0,0,0,33.99,0.0,0.0,0.0,2,0.00041120534566949372,5.4229760986892828,1000
2024-03-04,Dalarna County,286546,84,1,0,0,97.3,0.0,0.0,0.0,2,0.000359804677460807,4.8061166795168333,1000
2024-04-01,Dalarna County,286546,60,0,0,0,16.62,0.0,0.0,0.0,2,0.00061680801850424051,5.7952197378565922,1000
2024-12-09,Dalarna County,286546,33,135,0,1372,12.85,24.37,84.13,0.0,2,0.00077101002313030066,5.1533795939347211,1000
2024-09-16,Dalarna County,286546,28,72,0,151,5.77,56.77,37.77,0.0,2,0.000359804677460807,3.4962734515548703,1000
2024-04-08,Dalarna County,286546,47,0,0,0,12.51,0.0,0.0,0.0,2,0.0010794140323824211,5.6940632228218968,1000
2023-10-16,Dalarna County,286546,48,0,0,0,34.5,0.0,0.0,0.0,2,5.1400668208686716e-05,5.097507067591879,1000
2024-07-08,Dalarna County,286546,25,40,0,0,2.8,250.6,0.0,0.0,2,0.00020560267283474686,4.43325623233102,1000
2024-08-26,Dalarna County,286546,34,27,0,45,7.72,144.89,7.21,0.0,2,0.00010280133641737343,3.5892058596761758,1000
2023-07-24,Dalarna County,286546,65,0,4,0,25.75,0.0,0.0,0.33,2,0.00051400668208686714,7.02857877152403,1000
2025-02-03,Dalarna County,286546,28,46,0,18,5.24,0.0,0.51,0.0,2,0.000359804677460807,4.0769982009766128,1000
2025-01-06,Dalarna County,286546,34,65,0,1,6.16,194.77,0.04,0.0,2,0.000359804677460807,4.0624004112053456,1000
2023-05-01,Dalarna County,286546,59,0,0,299,46.31,0.0,20.6,0.0,2,0.000359804677460807,5.6654844512978668,1000
2024-06-10,Dalarna County,286546,35,56,0,67,68.52,165.46,7.73,0.0,2,0.00025700334104343357,4.4495502441531736,1000
2023-12-11,Dalarna County,286546,42,717,0,0,25.2,99.62,0.0,0.0,2,0.00041120534566949372,4.4019018247237218,1000
2024-02-26,Dalarna County,286546,83,14,0,0,201.57,0.0,0.0,0.0,2,0.00025700334104343357,4.7743510665638658,1000
2024-01-29,Dalarna County,286546,55,24,0,0,42.06,23.64,0.0,0.0,2,0.00041120534566949372,4.632176818298638,1000
2025-01-13,Dalarna County,286546,35,67,0,0,4.39,284.52,0.0,0.0,2,0.00030840400925212025,4.0080699049087638,1000
2023-08-14,Dalarna County,286546,39,0,5,0,125.02,0.0,0.0,0.19,2,0.00092521202775636081,5.7517347725520436,1000
2023-11-06,Dalarna County,286546,45,1667,0,0,19.15,7.3,0.0,0.0,2,0.00051400668208686714,4.8448727833461831,1000
2023-06-26,Gavleborg County,284558,39,0,0,0,17.57,0.0,0.0,0.0,2,0.00041120534566949372,4.683937291184785,1000
2023-04-03,Gavleborg County,284558,60,0,0,364,51.96,0.0,28.01,0.0,2,0.00030840400925212025,4.4254433307633,1000
2023-10-02,Gavleborg County,284558,30,0,0,0,37.17,0.0,0.0,0.0,2,0.0010794140323824211,4.6143407864302235,1000
2023-09-25,Gavleborg County,284558,66,0,0,0,51.34,0.0,0.0,0.0,2,0.00077101002313030066,4.7617579028527368,1000
2023-11-27,Gavleborg County,284558,44,178,0,0,81.18,105.0,0.0,0.0,2,0.00061680801850424051,4.32875867386276,1000
2023-08-14,Gavleborg County,284558,41,0,2,0,30.97,0.0,0.0,0.05,2,0.00025700334104343357,4.5808789514263681,1000
2024-04-15,Gavleborg County,284558,29,0,0,0,77.36,0.0,0.0,0.0,2,0.00030840400925212025,4.3511179645335387,1000
